,countrycode,tv_title,tv_make,tv_price,numberofoffers,averageprice,currency,tvspecifications,scrapelink,scrapedate
496,TN,Starsat SR-4060 HD - Résolution FHD 1080p  - Garantie 1 an,Starsat,99.00 TND,1,99.00 TND,TND,"{'Récepteur STARSAT': 'Récepteur STARSAT', 'Résolution': ' Full HD 1080p', 'Connectivité Sans Fil ': ' Wifi', 'Connecteurs': ' 1x HDMI,1x USB', 'Composants': "" 1 x Récepteur, 1 x Télécommandes,1 x Afficheur, 1 x Bloc d'alimentation adaptateur 12v"", ""Cet appareil n'inclut pas de clé WiFi"": ""Cet appareil n'inclut pas de clé WiFi"", 'SKU': ' ST794EA1M52P0NAFAMZ', 'Modèle': ' STARSAT  SR-4060 HD', 'Poids (kg)': ' 0.1', 'Couleur': ' Noir'}",https://www.jumia.com.tn/starsat-sr-4060-hd-resolution-fhd-1080p-garantie-1-an-545679.html,15/09/2022 19:50:58
497,TN,Mini boîte de convertisseur AV vers HDMI AV2HDMI,(Pas d'avis disponibles),59.00 TND,1,59.00 TND,TND,"{'Adaptateur\xa0RCA\n vers HDMI': 'Adaptateur\xa0RCA\n vers HDMI', 'Convertisseur universel pour entrée composite analogique \nvers sortie\xa0 HDMI 1080p (60 Hz)': 'Convertisseur universel pour entrée composite analogique \nvers sortie\xa0 HDMI 1080p (60 Hz)', 'Traitement de signal avancé avec une \ngrande précision des couleurs, des résolutions et des détails': 'Traitement de signal avancé avec une \ngrande précision des couleurs, des résolutions et des détails', 'Supporte\n les entrées TV aux formats standards comme PAL, NTSC 3.58, NTSC4.43, \nSECAM, PAL / M, PAL / N': 'Supporte\n les entrées TV aux formats standards comme PAL, NTSC 3.58, NTSC4.43, \nSECAM, PAL / M, PAL / N', 'Supporte une sortie HDMI 1080p ou 720p': 'Supporte une sortie HDMI 1080p ou 720p', 'SKU': ' SA050EA0A4P8SNAFAMZ', 'Modèle': ' AV2HDMI', 'Poids (kg)': ' 0.1', 'Couleur': ' Blanc'}",https://www.jumia.com.tn/sans-marque-mini-boite-de-convertisseur-av-vers-hdmi-av2hdmi-551071.html,15/09/2022 19:50:59
498,TN,Convertisseur Optique ( toslink /coaxial) To rca,(Pas d'avis disponibles),45.00 TND,1,45.00 TND,TND,"{'Nom du produit\tConverteur 3.5 MM Audio digitale (Toslink et Coaxi': 'Nom du produit\tConverteur 3.5 MM Audio digitale (Toslink et Coaxi', 'Catégorie\tCÂBLE TV - VIDÉO - SON': 'Catégorie\tCÂBLE TV - VIDÉO - SON', 'Observations\tDans le cas où une garantie commerciale est proposée par le vendeur, celle-ci ne fait pas obstacle à': 'Observations\tDans le cas où une garantie commerciale est proposée par le vendeur, celle-ci ne fait pas obstacle à', 'l’application de la garantie légale de conformité et/ou à la garantie des vices cachés. Voir': 'l’application de la garantie légale de conformité et/ou à la garantie des vices cachés. Voir', 'Adaptateur RCA OPTIQUE': 'Adaptateur RCA OPTIQUE', 'SKU': ' SA050EA1CC8M0NAFAMZ', 'Modèle': ' toslink', 'Taille (Longueur x Largeur x Hauteur cm)': ' x', 'Poids (kg)': ' 1', 'Couleur': ' noir'}",https://www.jumia.com.tn/sans-marque-convertisseur-optique-toslink-coaxial-to-rca-629118.html,15/09/2022 19:51:00
499,TN,Av Câble Jack - Mâle X 2 RCA Mâle - 1.5M,Av,9.00 TND,2,9.00,TND,"{'Couleur ': ' Noir', 'Type de câble ': '\xa0Adaptateur Jack', 'Longueur du câble ': '\xa01,5 m', 'Connecteur 1 ': '\xa0Jack 3.5mm', 'Connecteur 2 ': '\xa02 fiches RCA mâles', 'Compatible ': '\xa0lecteur MP3, Ampli audi', 'SKU': ' AV357EA03MBL8NAFAMZ', 'Modèle': ' J-2RCA', 'Taille (Longueur x Largeur x Hauteur cm)': ' 1.5 M', 'Poids (kg)': ' 0.1', 'Couleur': ' Noir'}",https://www.jumia.com.tn/cable-jack-male-x-2-rca-male-1.5m-av-mpg21696.html,15/09/2022 19:51:03
500,TN,ANTTRON Amlificateur d'appartement 2 sorties 18DB,ANTTRON,80.00 TND,1,80.00,TND,"{'Type ': "" Amplificateur d'appartement avec voie de retour"", '1 Entrée antenne VHF & UHF': '1 Entrée antenne VHF & UHF', '2 Sorties TV': '2 Sorties TV', 'Gain ': ' 20 dB', 'Atténuateur réglable ': ' 0 - 12 dB', 'Voie de retour (5 à 65 MHz) ': ' -5 dB', 'Connectique F': 'Connectique F', 'SKU': ' AN750EA0R583CNAFAMZ', 'Modèle': ' A216', 'Poids (kg)': ' 0.5'}",https://www.jumia.com.tn/anttron-amlificateur-dappartement-2-sorties-18db-439554.html,15/09/2022 19:51:05
501,TN,Startrack Antenne extérieure pour les bands UHF-VHF,Startrack,35.00 TND,1,35.00,TND,"{'Antenne TNT (télévision numérique terrestre)': 'Antenne TNT (télévision numérique terrestre)', 'Canaux 21-60 UHF': 'Canaux 21-60 UHF', 'Antenne Extérieure for TV 31E UHF-VHF': 'Antenne Extérieure for TV 31E UHF-VHF', 'Réception de signaux de bande UHF et VHF pour la TNT': 'Réception de signaux de bande UHF et VHF pour la TNT', 'Antenne amplifiée à gains réglables.': 'Antenne amplifiée à gains réglables.', 'SKU': ' ST039EA037IHKNAFAMZ', 'Modèle': ' Antenne Startrack', 'Poids (kg)': ' 0.1', 'Couleur': ' METAL'}",https://www.jumia.com.tn/startrack-antenne-exterieure-pour-les-bands-uhf-vhf-498350.html,15/09/2022 19:51:07
502,TN,Nsat Tête parabole - 2 Sorties - Full HD 4K + 2 Fiches F,Nsat,25.00 TND,1,25.00,TND,"{'Tête de parabole nsat HD 8 Sorties': 'Tête de parabole nsat HD 8 Sorties', 'Entrée': '\xa010.7 à 11.7 GHz /\xa011.7 à 12.75 GHz', 'Sortie': '\xa0950 - 1950 MHz /\xa01100 - 2150 MHz', ""Fréquence d'oscillation"": '\xa09.75 GHz /\xa010.6 GHz', 'étanche': 'étanche', 'Tête parabole NSat - 2 Sorties': 'Tête parabole NSat - 2 Sorties', '2 Fiches F': '2 Fiches F', 'SKU': ' NS994EA0VE33ONAFAMZ', 'Gamme de produits': ' Nsat Tête parabole - 2 Sorties - Full HD 4K + 2 Fiches F', 'Modèle': ' KM-102', 'Poids (kg)': ' 0.5', 'Couleur': ' Noir-Vert'}",https://www.jumia.com.tn/nsat-tete-parabole-2-sorties-full-hd-4k-2-fiches-f-352725.html,15/09/2022 19:51:08
503,TN,Starsat Récepteur - T50 SUPER - Noir,Starsat,85.00 TND,1,85.00 TND,TND,"{'Récepteur STAR SAT T50': 'Récepteur STAR SAT T50', 'Résolution': '\xa0Full HD 1080P', 'MultiScreen': 'MultiScreen', 'Connectivité Sans Fil': '\xa0Wifi/ 3G', 'Compatible avec\xa0 Tv -\xa01x Port HDMI – 2xUSB 2.0 Multi language Audio': 'Compatible avec\xa0 Tv -\xa01x Port HDMI – 2xUSB 2.0 Multi language Audio', 'DVB-SDVB-S2 Satellite compatible (MPEG-II /MPEG-IV /H.264 /H.265 )': 'DVB-SDVB-S2 Satellite compatible (MPEG-II /MPEG-IV /H.264 /H.265 )', 'Résolution de sortie': ' 480i,480p,576i,576p,720p_50Hz/60Hz,1080i_50Hz/60Hz, 1080p_50Hz/60Hz', 'Recherche Auto DISEqC': 'Recherche Auto DISEqC', 'Stockage mémoire': '\xa0100 satellites , 4000 transpondeurs , 6000 chaines', '10/100 Mbit': '10/100 Mbit', 'Couleur': ' Noir', 'SKU': ' ST794EA05ACBCNAFAMZ', 'Modèle': ' T50HD', 'Poids (kg)': ' 0.5'}",https://www.jumia.com.tn/recepteur-t50-super-noir-starsat-mpg32511.html,15/09/2022 19:51:10
504,TN,Rack de télécommande RT01,(3 avis vérifiés),15.00 TND,1,15.00,TND,"{'Pour des\xa0 maison.': 'Pour des\xa0 maison.', 'en Acier Inoxydable': 'en Acier Inoxydable', 'Dimensions\xa0': ' 18,5 x 7 x 6,5', 'haute\xa0qualité': 'haute\xa0qualité', '4 Etagères de rangement': '4 Etagères de rangement', 'Slide et durable': 'Slide et durable', 'organisateur': 'organisateur', 'SKU': ' SA050SN0Q3MMCNAFAMZ', 'Gamme de produits': ' accessoires', 'Modèle': ' moderne', 'Pays de production': ' China', 'Poids (kg)': ' 2', 'Couleur': ' noir'}",https://www.jumia.com.tn/sans-marque-rack-de-telecommande-rt01-393834.html,15/09/2022 19:51:12
505,TN,Switcher Distributeur (Splitter) HDMI 4 Ports 4K 3D - Garantie 1 An,Switcher,95.00 TND,1,95.00,TND,"{'Distributeur (Splitter) HDMI 4 Ports 4K 3D': 'Distributeur (Splitter) HDMI 4 Ports 4K 3D', 'Couleur noir': 'Couleur noir', 'Longueur de câble 20M': 'Longueur de câble 20M', ""Distribue un signal HDMI sur quatre sorties, en Full HD jusqu'au 1080p et UHD jusqu'au 4Kx2K (Ultra High Definition)"": ""Distribue un signal HDMI sur quatre sorties, en Full HD jusqu'au 1080p et UHD jusqu'au 4Kx2K (Ultra High Definition)"", 'Garantie 1 An': 'Garantie 1 An', 'SKU': ' SW028EA058J9ONAFAMZ', 'Modèle': ' Splitter HDMI 4 ports 4K', 'Poids (kg)': ' 0.1', 'Couleur': ' noir'}",https://www.jumia.com.tn/distributeur-splitter-hdmi-4-ports-4k-3d-garantie-1-an-switcher-mpg17272.html,15/09/2022 19:51:14
506,TN,Transformateur - 12V 2A - Pour les récepteurs,(2 avis vérifiés),14.99 TND,2,14.99,TND,"{""Adaptateur universel d'alimentation"": ""Adaptateur universel d'alimentation"", 'une prise jack 5,5 mm x 2,1 mm, adapté à la caméra de sécurité CCTV et les récepteurs mini hd': 'une prise jack 5,5 mm x 2,1 mm, adapté à la caméra de sécurité CCTV et les récepteurs mini hd', 'Alimentation AC 100-240V à DC 12V 2A': 'Alimentation AC 100-240V à DC 12V 2A', 'Alimentation à découpage Aussi compitale avec 12v 500ma 0.5A 12v 750ma 0.75A, 200ma 1A, 1500ma 1.5A': 'Alimentation à découpage Aussi compitale avec 12v 500ma 0.5A 12v 750ma 0.75A, 200ma 1A, 1500ma 1.5A', 'SKU': ' SA050EA0XDCRKNAFAMZ', 'Gamme de produits': ' All age products', 'Modèle': ' 12 v', 'Pays de production': ' China', 'Taille (Longueur x Largeur x Hauteur cm)': ' 6*4*2', 'Poids (kg)': ' 0.1', 'Couleur': ' noir'}",https://www.jumia.com.tn/transformateur-12v-2a-pour-les-recepteurs-sans-marque-mpg32508.html,15/09/2022 19:51:16
507,TN,Câble-PS-2-286- Longeur 1m80-Noir,(5 avis vérifiés),13.00 TND,1,13.00,TND,"{'Câble PS2 Vers RCA AV': 'Câble PS2 Vers RCA AV', 'Longueur\xa0': ' 1.8 Mètres', 'Compatible avec PS1 et PS2': 'Compatible avec PS1 et PS2', 'Transfert de signaux audio et vidéo à la télé': 'Transfert de signaux audio et vidéo à la télé', 'Couleur\xa0': ' Noir', 'SKU': ' HD729EL0V3D58NAFAMZ', 'Taille (Longueur x Largeur x Hauteur cm)': ' 180', 'Poids (kg)': ' 0.1', 'Couleur': ' noir'}",https://www.jumia.com.tn/cable-ps3ps2-white-label-mpg6261.html,15/09/2022 19:51:17
508,TN,Graveur dvd externe usb 3.0,(4 avis vérifiés),69.00 TND,7,79.09,TND,"{'Lecteur et Graveur DVDRW Externe': 'Lecteur et Graveur DVDRW Externe', 'Sauvegardez vos données, déplacez des fichiers, lisez et gravez des CD et DVD': 'Sauvegardez vos données, déplacez des fichiers, lisez et gravez des CD et DVD', 'Type de lecteur optique': ' DVD±RW', ""Interface avec l'ordinateur"": ' USB 3.0', 'Super Slim Portable USB 3.0': 'Super Slim Portable USB 3.0', 'Interface Dual Layer Drive': 'Interface Dual Layer Drive', 'couleur noir': 'couleur noir', 'SKU': ' SA050EA1DIDFKNAFAMZ', 'Poids (kg)': ' 0.3', 'Couleur': ' noir'}",https://www.jumia.com.tn/graveur-dvd-externe-usb-3.0-sans-marque-mpg24319.html,15/09/2022 19:51:19
509,TN,Sat Pack de 10 Fiches F - Professionnel avec joint d'étanchéité,Sat,7.90 TND,3,7.90,TND,"{'- Connecteurs à vis F de qualité professionnelle': '- Connecteurs à vis F de qualité professionnelle', '- Convient aux câbles de 6,5 mm à 7 mm de diamètre extérieur': '- Convient aux câbles de 6,5 mm à 7 mm de diamètre extérieur', '- Quantité': ' 10', '- Fabrication': ' Fabriqué en Espagne', '- Garantie': '- Garantie', 'SKU': ' SA404EA13ST90NAFAMZ', 'Modèle': ' Fiche F', 'Taille (Longueur x Largeur x Hauteur cm)': ' 2 x1', 'Poids (kg)': ' 0.1', 'Couleur': ' Argent'}",https://www.jumia.com.tn/pack-de-10-fiches-f-professionnel-avec-joint-detancheite-sat-mpg16949.html,15/09/2022 19:51:21
510,TN,Nsat Brand Switch HDMI Splitter 4 Ports - HDMI  - Noir,Nsat,65.00 TND,2,65.00,TND,"{'Convertisseur Splitter HDMI 4 Ports -\xa0Interfaces': '\xa01 entrée HDMI,\xa04 sorties HDMI', 'Distribue 1 source HDMI à 4 écrans HDMI simultanément': 'Distribue 1 source HDMI à 4 écrans HDMI simultanément', 'Offre une solution vidéo HD pour HDTV, STB, DVD,': 'Offre une solution vidéo HD pour HDTV, STB, DVD,', 'Usine de projecteur, centre de contrôle de données,': 'Usine de projecteur, centre de contrôle de données,', ""Distribution d'information, éducation et formation, home cinéma"": ""Distribution d'information, éducation et formation, home cinéma"", 'SKU': ' NS994EA1L0HYWNAFAMZ', 'Gamme de produits': ' Switch HDMI Splitter 4 Ports - HDMI - Noir', 'Modèle': ' KH-4', 'Taille (Longueur x Largeur x Hauteur cm)': ' 12*3*15', 'Poids (kg)': ' 0.5', 'Couleur': ' noire'}",https://www.jumia.com.tn/brand-switch-hdmi-splitter-4-ports-hdmi-noir-nsat-mpg14676.html,15/09/2022 19:51:22
511,TN,Chargeur Pour camera récepteur - 12V 2A  - Noir,(1 avis vérifié),12.90 TND,1,12.90,TND,"{""Tension d'alimentation "": ' 220-240V', 'Fréquence': ' 50-60Hz', 'Longueur de Câble ': ' 0.9Mètre', ""Alimentation caméra permet d'alimenter les caméras de vidéo surveillance analogiques 12 V DC 2 Amp Jack alimentation 2,5 x 5,5 mm"": ""Alimentation caméra permet d'alimenter les caméras de vidéo surveillance analogiques 12 V DC 2 Amp Jack alimentation 2,5 x 5,5 mm"", 'Couleur': ' Noir', 'SKU': ' WH804EA1IRH5CNAFAMZ', 'Modèle': ' EU093', 'Poids (kg)': ' 0.9'}",https://www.jumia.com.tn/sans-marque-chargeur-pour-camera-recepteur-12v-2a-noir-218919.html,15/09/2022 19:51:24
512,TN,Starsat Récepteur T14 Extrême - Full HD 1080p - Garantie 1an,Starsat,175.00 TND,3,175.00 TND,TND,"{'Récepteur StarSat T14 Extrême': 'Récepteur StarSat T14 Extrême', 'Résolution Full HD 1080p': 'Résolution Full HD 1080p', 'Wifi - \nSupport 3G': 'Wifi - \nSupport 3G', '1x HDMI - 2x USB 2.0': '1x HDMI - 2x USB 2.0', 'Vidéo Composite RCA': 'Vidéo Composite RCA', 'Port Ethernet': 'Port Ethernet', 'RS-232': 'RS-232', 'Garantie 1 an': 'Garantie 1 an', 'SKU': ' ST794EA1FOVZ4NAFAMZ', 'Modèle': ' StarSat T14 Extrême', 'Poids (kg)': ' 0.1', 'Couleur': ' Noir'}",https://www.jumia.com.tn/recepteur-t14-extreme-full-hd-1080p-garantie-1an-starsat-mpg32654.html,15/09/2022 19:51:25
513,TN,Nsat Tête parabole - 8 Sorties - Full HD 4K 8 Fiches,Nsat,70.00 TND,2,70.00 TND,TND,"{'Tête de parabole nsat HD 8 Sorties': 'Tête de parabole nsat HD 8 Sorties', 'Entrée': '\xa010.7 à 11.7 GHz /\xa011.7 à 12.75 GHz', 'Sortie': '\xa0950 - 1950 MHz /\xa01100 - 2150 MHz', ""Fréquence d'oscillation"": '\xa09.75 GHz /\xa010.6 GHz', 'étanche': 'étanche', 'Tête de parabole Nsat HD 8 Sorties': 'Tête de parabole Nsat HD 8 Sorties', '8 Fiches F Gratuites': '8 Fiches F Gratuites', 'SKU': ' NS994EA1D9390NAFAMZ', 'Gamme de produits': ' Nsat Tête parabole - 8 Sorties - Full HD 4K + (8 Fiches F Gratuites )', 'Modèle': ' KM-108', 'Poids (kg)': ' 0.7', 'Couleur': ' Noir-Vert'}",https://www.jumia.com.tn/tete-parabole-nsat-8-sorties-full-hd-4k-8-fiches-nsat-mpg30414.html,15/09/2022 19:51:26
514,TN,Switch Splitter 2 Ports - HDMI-104 - 4kx2k,(2 avis vérifiés),47.00 TND,1,47.00,TND,"{'Convertisseur Splitter HDMI 4 Ports -\xa0Interfaces': '\xa01 entrée HDMI,\xa02 sorties HDMI', 'Distribue 1 source HDMI à 2 écrans HDMI simultanément': 'Distribue 1 source HDMI à 2 écrans HDMI simultanément', 'Offre une solution vidéo HD pour HDTV, STB, DVD,': 'Offre une solution vidéo HD pour HDTV, STB, DVD,', 'Usine de projecteur, centre de contrôle de données,': 'Usine de projecteur, centre de contrôle de données,', ""Distribution d'information, éducation et formation, home cinéma"": ""Distribution d'information, éducation et formation, home cinéma"", 'SKU': ' SA050EA03SKA4NAFAMZ', 'Modèle': ' 4kx2k', 'Poids (kg)': ' 0.1', 'Couleur': ' noir'}",https://www.jumia.com.tn/sans-marque-switch-splitter-2-ports-hdmi-104-4kx2k-517360.html,15/09/2022 19:51:27
515,TN,TECH HOME Support DVD/Récepteur - HT20 - Noir,TECH HOME,29.90 TND,1,29.90 TND,TND,"{'Support DVD / Récepteur': 'Support DVD / Récepteur', 'Max poids 8 Kg': 'Max poids 8 Kg', 'Couleur ': 'Noir', 'Marque ': 'TECH HOME', 'Parfait pour les\xa0DVD\xa0& Blu Ray, magnétoscope, récepteur satellite numérique': 'Parfait pour les\xa0DVD\xa0& Blu Ray, magnétoscope, récepteur satellite numérique', 'SKU': ' TE773EA139T2GNAFAMZ', 'Poids (kg)': ' 0.9', 'Couleur': ' Noir'}",https://www.jumia.com.tn/tech-home-support-dvdrecepteur-ht20-noir-626956.html,15/09/2022 19:51:28
516,TN,Multistar Alimentation - transfo - chargeur 12V - 5A,Multistar,35.00 TND,1,35.00 TND,TND,"{'Chargeur, transformateur, alimentation,': 'Chargeur, transformateur, alimentation,', '12V,': '12V,', '5Ah,': '5Ah,', 'Couleur ': ' Noir,', 'Pour switcheur, appareil de massage, osmoseur, appareil électronique\xa0et autres...': 'Pour switcheur, appareil de massage, osmoseur, appareil électronique\xa0et autres...', 'SKU': ' BR557EA018L8WNAFAMZ', 'Modèle': ' Multistar Alimentation - transfo - chargeur 12V - 5A', 'Poids (kg)': ' 0.1', 'Couleur': ' noir'}",https://www.jumia.com.tn/multistar-alimentation-transfo-chargeur-12v-5a-408020.html,15/09/2022 19:51:29
517,TN,HK Hk1 Cool Android Tv Box -6k,HK,170.00 TND,1,170.00 TND,TND,"{'Processeur ': '\xa0Rockchip RK3328\xa0Quad-core Arm Cortex-A53 à 1,35 GHz', 'GPU ': "" Arm GPU Mali G31 MP2 avec prise en charge d'OpenGL ES 3.2 et Vulkan"", 'OS ': ' Android 10', 'Mémoire ': ' 4 Go', 'Stockage ': '32 Go, emplacement pour Carte MicroSD', 'Sortie vidéo et audio ': "" HDMI 2.0a jusqu'à 4K @ 60 Hz, port AV pour vidéo composite + audio stéréo"", 'Codecs vidéo ': "" MPEG-4 SP / ASP @ L5, MPEG-2 MP / HL, MPEG-1 MP / HL jusqu'à 1080p60 Xvid jusqu'à 1080p60 Profil AVS / AVS + JiZhun jusqu'à 1080p60 WMV9 / VC1 SP / MP / AP jusqu'à 1080p60 Format de fichier JPEG HFIF jusqu'à 45M PPS"", 'Connectivité': ' Ethernet 10/100M + Wi-Fi 2,4 GHz 802.11b /g/ n 4 USB - 2 ports USB 2.0 (1 hôte, 1 appareil)', '1 x boîtier de télévision Mxq 4K 5G': '1 x boîtier de télévision Mxq 4K 5G', '1 x télécommande': '1 x télécommande', '1 x alimentation': '1 x alimentation', '1 câble HD': '1 câble HD', ""1 x manuel d'utilisation"": ""1 x manuel d'utilisation"", 'SKU': ' HK274EA0UH27ONAFAMZ', 'Gamme de produits': ' tout categorie d age', 'Modèle': ' hk1 cool', 'Pays de production': ' European Union', 'Taille (Longueur x Largeur x Hauteur cm)': ' 8*8*1.5cm', 'Poids (kg)': ' 0.2', 'Couleur': ' noir'}",https://www.jumia.com.tn/hk-hk1-cool-android-tv-box-6k-548115.html,15/09/2022 19:51:30
518,TN,Starsat SR-T50 Extreme Super + Clé Wifi,Starsat,95.00 TND,1,95.00 TND,TND,"{'Récepteur Starsat SR-T50 Extreme Super Mini': 'Récepteur Starsat SR-T50 Extreme Super Mini', 'Full HD 1080p': 'Full HD 1080p', 'HDMI': 'HDMI', 'Clé Wifi Inclus': 'Clé Wifi Inclus', 'USB Hi-Speed': 'USB Hi-Speed', 'Multistream': 'Multistream', ""Supporte jusqu'à 8000 Chaines + Clé Wifi"": ""Supporte jusqu'à 8000 Chaines + Clé Wifi"", 'Authentique Officiel 100%': 'Authentique Officiel 100%', 'Tuner Satellite': 'Tuner Satellite', 'Connectivité Sans Fil > Wifi': 'Connectivité Sans Fil > Wifi', 'SKU': ' ST794EA1195SGNAFAMZ', 'Modèle': ' Starsat SR-T50 Extreme Super + Clé Wifi', 'Poids (kg)': ' 0.1', 'Couleur': ' NOIR'}",https://www.jumia.com.tn/sr-t50-extreme-super-cle-wifi-starsat-mpg33785.html,15/09/2022 19:51:31
519,TN,Câble hdmi - 3m,(70 avis vérifiés),8.00 TND,1,8.00,TND,"{'Effectuez des transferts de données vidéo numériques haute définition et de données audio multi-canaux': 'Effectuez des transferts de données vidéo numériques haute définition et de données audio multi-canaux', 'partager une connexion Ethernet ou un signal audio ARC.': 'partager une connexion Ethernet ou un signal audio ARC.', 'Effectuez des transferts de données vidéo numériques haute définition': 'Effectuez des transferts de données vidéo numériques haute définition', 'Ce câble prend en charge la 3D': 'Ce câble prend en charge la 3D', 'Son design plat limite la perte de transmission.': 'Son design plat limite la perte de transmission.', 'Les fiches sont dotées de connecteurs HDMI plaqués or pour une qualité\xa0 .': 'Les fiches sont dotées de connecteurs HDMI plaqués or pour une qualité\xa0 .', 'cable HDMI': 'cable HDMI', 'SKU': ' WH804EL1F85TCNAFAMZ', 'Gamme de produits': ' CABLE HDMI', 'Taille (Longueur x Largeur x Hauteur cm)': ' 300cm', 'Poids (kg)': ' 0.3', 'Couleur': ' NOIR'}",https://www.jumia.com.tn/cable-hdmi-3-m-white-label-mpg4006.html,15/09/2022 19:51:32
520,TN,Starsat 2090 EXTREME - Résolution FHD 1080p - Garantie 1 an,Starsat,87.00 TND,1,87.00,TND,"{'Résolution Full HD 1080p': 'Résolution Full HD 1080p', 'Wifi \xa0Support 3G \xa01x HDMI \xa01x USB 2.0': 'Wifi \xa0Support 3G \xa01x HDMI \xa01x USB 2.0', 'PVR (Personnal Video Record)': 'PVR (Personnal Video Record)', 'Clé Wi-Fi non inclu': 'Clé Wi-Fi non inclu', 'Garantie 1 an': 'Garantie 1 an', 'SKU': ' ST794EA0KZ410NAFAMZ', 'Modèle': ' STARSAT SR-2090 EXTREME', 'Poids (kg)': ' 0.1', 'Couleur': ' NOIR'}",https://www.jumia.com.tn/2090-extreme-resolution-fhd-1080p-garantie-1-an-starsat-mpg12623.html,15/09/2022 19:51:34
521,TN,Nsat Dispositif De Réglage Des Antennes Satellites HD-80,Nsat,310.00 TND,1,310.00,TND,"{""Niveau d'entrée -65 ~ -25dBm"": ""Niveau d'entrée -65 ~ -25dBm"", ""Impédance d'entrée 75 Ohm"": ""Impédance d'entrée 75 Ohm"", 'Taux de \xa0symbole ~ 60M 1Msps': 'Taux de \xa0symbole ~ 60M 1Msps', 'Compatibilité avec DiSEqC 1.0, USALS, Tonalité 22KHz': 'Compatibilité avec DiSEqC 1.0, USALS, Tonalité 22KHz', 'Température de fonctionnement \xa0-10C \xa0à + 50C': 'Température de fonctionnement \xa0-10C \xa0à + 50C', 'Chargeur 12V DC': 'Chargeur 12V DC', 'Port USB pour mise à niveau': 'Port USB pour mise à niveau', ""la fréquence d'entrée de 950 ~ 2150 MHz, pour DVB-S"": ' QPSK-S2 et DVB', 'SKU': ' NS994EL0K8EJ4NAFAMZ', 'Modèle': ' HD-80', 'Poids (kg)': ' 1', 'Couleur': ' Jaune'}",https://www.jumia.com.tn/nsat-dispositif-de-reglage-des-antennes-satellites-hd-80-448933.html,15/09/2022 19:51:35
